date,indicator,value,entity
2021-10-13,Daily hospital occupancy,709,Israel
2021-10-13,Weekly new ICU admissions,32.0,Israel
2021-10-13,Weekly new hospital admissions,451.0,Israel
2021-10-14,Daily ICU occupancy,201,Israel
2021-10-14,Daily hospital occupancy,677,Israel
2021-10-14,Weekly new ICU admissions,36.0,Israel
2021-10-14,Weekly new hospital admissions,425.0,Israel
2021-10-15,Daily ICU occupancy,192,Israel
2021-10-15,Daily hospital occupancy,634,Israel
2021-10-15,Weekly new ICU admissions,40.0,Israel
2021-10-15,Weekly new hospital admissions,415.0,Israel
2021-10-16,Daily ICU occupancy,188,Israel
2021-10-16,Daily hospital occupancy,615,Israel
2021-10-16,Weekly new ICU admissions,39.0,Israel
2021-10-16,Weekly new hospital admissions,396.0,Israel
2021-10-17,Daily ICU occupancy,182,Israel
2021-10-17,Daily hospital occupancy,634,Israel
2021-10-17,Weekly new ICU admissions,41.0,Israel
2021-10-17,Weekly new hospital admissions,373.0,Israel
2021-10-18,Daily ICU occupancy,185,Israel
2021-10-18,Daily hospital occupancy,605,Israel
2021-10-18,Weekly new ICU admissions,43.0,Israel
2021-10-18,Weekly new hospital admissions,347.0,Israel
2021-10-19,Daily ICU occupancy,179,Israel
2021-10-19,Daily hospital occupancy,568,Israel
2021-10-19,Weekly new ICU admissions,40.0,Israel
2021-10-19,Weekly new hospital admissions,325.0,Israel
2021-10-20,Daily ICU occupancy,178,Israel
2021-10-20,Daily hospital occupancy,556,Israel
2021-10-20,Weekly new ICU admissions,38.0,Israel
2021-10-20,Weekly new hospital admissions,308.0,Israel
2021-10-21,Daily ICU occupancy,175,Israel
2021-10-21,Daily hospital occupancy,544,Israel
2021-10-21,Weekly new ICU admissions,37.0,Israel
2021-10-21,Weekly new hospital admissions,298.0,Israel
2021-10-22,Daily ICU occupancy,173,Israel
2021-10-22,Daily hospital occupancy,514,Israel
2021-10-22,Weekly new ICU admissions,32.0,Israel
2021-10-22,Weekly new hospital admissions,276.0,Israel
2021-10-23,Daily ICU occupancy,168,Israel
2021-10-23,Daily hospital occupancy,489,Israel
2021-10-23,Weekly new ICU admissions,30.0,Israel
2021-10-23,Weekly new hospital admissions,258.0,Israel
2021-10-24,Daily ICU occupancy,165,Israel
2021-10-24,Daily hospital occupancy,487,Israel
2021-10-24,Weekly new ICU admissions,31.0,Israel
2021-10-24,Weekly new hospital admissions,239.0,Israel
2021-10-25,Daily ICU occupancy,156,Israel
2021-10-25,Daily hospital occupancy,465,Israel
2021-10-25,Weekly new ICU admissions,27.0,Israel
2021-10-25,Weekly new hospital admissions,231.0,Israel
2021-10-26,Daily ICU occupancy,151,Israel
2021-10-26,Daily hospital occupancy,430,Israel
2021-10-26,Weekly new ICU admissions,28.0,Israel
2021-10-26,Weekly new hospital admissions,218.0,Israel
2021-10-27,Daily ICU occupancy,154,Israel
2021-10-27,Daily hospital occupancy,411,Israel
2021-10-27,Weekly new ICU admissions,30.0,Israel
2021-10-27,Weekly new hospital admissions,212.0,Israel
2021-10-28,Daily ICU occupancy,148,Israel
2021-10-28,Daily hospital occupancy,385,Israel
2021-10-28,Weekly new ICU admissions,28.0,Israel
2021-10-28,Weekly new hospital admissions,193.0,Israel
2021-10-29,Daily ICU occupancy,150,Israel
2021-10-29,Daily hospital occupancy,373,Israel
2021-10-29,Weekly new ICU admissions,26.0,Israel
2021-10-29,Weekly new hospital admissions,182.0,Israel
2021-10-30,Daily ICU occupancy,141,Israel
2021-10-30,Daily hospital occupancy,356,Israel
2021-10-30,Weekly new ICU admissions,25.0,Israel
2021-10-30,Weekly new hospital admissions,180.0,Israel
2021-10-31,Daily ICU occupancy,147,Israel
2021-10-31,Daily hospital occupancy,375,Israel
2021-10-31,Weekly new ICU admissions,17.0,Israel
2021-10-31,Weekly new hospital admissions,180.0,Israel
2021-11-01,Daily ICU occupancy,139,Israel
2021-11-01,Daily hospital occupancy,369,Israel
2021-11-01,Weekly new ICU admissions,15.0,Israel
2021-11-01,Weekly new hospital admissions,177.0,Israel
2021-11-02,Daily ICU occupancy,136,Israel
2021-11-02,Daily hospital occupancy,344,Israel
2021-11-02,Weekly new ICU admissions,13.0,Israel
2021-11-02,Weekly new hospital admissions,170.0,Israel
2021-11-03,Daily ICU occupancy,130,Israel
2021-11-03,Daily hospital occupancy,328,Israel
2021-11-03,Weekly new ICU admissions,10.0,Israel
2021-11-03,Weekly new hospital admissions,146.0,Israel
2021-11-04,Daily ICU occupancy,122,Israel
2021-11-04,Daily hospital occupancy,313,Israel
2021-11-04,Weekly new ICU admissions,8.0,Israel
2021-11-04,Weekly new hospital admissions,140.0,Israel
2021-11-05,Daily ICU occupancy,118,Israel
2021-11-05,Daily hospital occupancy,289,Israel
2021-11-05,Weekly new ICU admissions,8.0,Israel
2021-11-05,Weekly new hospital admissions,134.0,Israel
2021-11-06,Daily ICU occupancy,120,Israel
2021-11-06,Daily hospital occupancy,283,Israel
2021-11-06,Weekly new ICU admissions,6.0,Israel
2021-11-06,Weekly new hospital admissions,131.0,Israel
2021-11-07,Daily ICU occupancy,119,Israel
2021-11-07,Daily hospital occupancy,286,Israel
2021-11-07,Weekly new ICU admissions,6.0,Israel
2021-11-07,Weekly new hospital admissions,111.0,Israel
2021-11-08,Daily ICU occupancy,119,Israel
2021-11-08,Daily hospital occupancy,281,Israel
2021-11-08,Weekly new ICU admissions,7.0,Israel
2021-11-08,Weekly new hospital admissions,95.0,Israel
2021-11-09,Daily ICU occupancy,116,Israel
2021-11-09,Daily hospital occupancy,291,Israel
2021-11-09,Weekly new ICU admissions,9.0,Israel
2021-11-09,Weekly new hospital admissions,100.0,Israel
2021-11-10,Daily ICU occupancy,111,Israel
2021-11-10,Daily hospital occupancy,274,Israel
2021-11-10,Weekly new ICU admissions,10.0,Israel
2021-11-10,Weekly new hospital admissions,105.0,Israel
2021-11-11,Daily ICU occupancy,111,Israel
2021-11-11,Daily hospital occupancy,265,Israel
2021-11-11,Weekly new ICU admissions,10.0,Israel
2021-11-11,Weekly new hospital admissions,107.0,Israel
2021-11-12,Daily ICU occupancy,109,Israel
2021-11-12,Daily hospital occupancy,254,Israel
2021-11-12,Weekly new ICU admissions,10.0,Israel
2021-11-12,Weekly new hospital admissions,104.0,Israel
2021-11-13,Daily ICU occupancy,110,Israel
2021-11-13,Daily hospital occupancy,252,Israel
2021-11-13,Weekly new ICU admissions,12.0,Israel
2021-11-13,Weekly new hospital admissions,100.0,Israel
2021-11-14,Daily ICU occupancy,109,Israel
2021-11-14,Daily hospital occupancy,267,Israel
2021-11-14,Weekly new ICU admissions,13.0,Israel
2021-11-14,Weekly new hospital admissions,108.0,Israel
2021-11-15,Daily ICU occupancy,103,Israel
2021-11-15,Daily hospital occupancy,256,Israel
2021-11-15,Weekly new ICU admissions,12.0,Israel
2021-11-15,Weekly new hospital admissions,107.0,Israel
2021-11-16,Daily ICU occupancy,97,Israel
2021-11-16,Daily hospital occupancy,245,Israel
2021-11-16,Weekly new ICU admissions,11.0,Israel
2021-11-16,Weekly new hospital admissions,99.0,Israel
2021-11-17,Daily ICU occupancy,102,Israel
2021-11-17,Daily hospital occupancy,240,Israel
2021-11-17,Weekly new ICU admissions,10.0,Israel
2021-11-17,Weekly new hospital admissions,93.0,Israel
2021-11-18,Daily ICU occupancy,99,Israel
2021-11-18,Daily hospital occupancy,250,Israel
2021-11-18,Weekly new ICU admissions,9.0,Israel
2021-11-18,Weekly new hospital admissions,93.0,Israel
2021-11-19,Daily ICU occupancy,89,Israel
2021-11-19,Daily hospital occupancy,238,Israel
2021-11-19,Weekly new ICU admissions,8.0,Israel
2021-11-19,Weekly new hospital admissions,95.0,Israel
2021-11-20,Daily ICU occupancy,88,Israel
2021-11-20,Daily hospital occupancy,231,Israel
2021-11-20,Weekly new ICU admissions,7.0,Israel
2021-11-20,Weekly new hospital admissions,93.0,Israel
2021-11-21,Daily ICU occupancy,86,Israel
2021-11-21,Daily hospital occupancy,235,Israel
2021-11-21,Weekly new ICU admissions,7.0,Israel
2021-11-21,Weekly new hospital admissions,92.0,Israel
2021-11-22,Daily ICU occupancy,91,Israel
2021-11-22,Daily hospital occupancy,247,Israel
2021-11-22,Weekly new ICU admissions,9.0,Israel
2021-11-22,Weekly new hospital admissions,98.0,Israel
2021-11-23,Daily ICU occupancy,89,Israel
2021-11-23,Daily hospital occupancy,248,Israel
2021-11-23,Weekly new ICU admissions,12.0,Israel
2021-11-23,Weekly new hospital admissions,99.0,Israel
2021-11-24,Daily ICU occupancy,83,Israel
2021-11-24,Daily hospital occupancy,245,Israel
2021-11-24,Weekly new ICU admissions,13.0,Israel
2021-11-24,Weekly new hospital admissions,102.0,Israel
2021-11-25,Daily ICU occupancy,79,Israel
2021-11-25,Daily hospital occupancy,231,Israel
2021-11-25,Weekly new ICU admissions,12.0,Israel
2021-11-25,Weekly new hospital admissions,98.0,Israel
2021-11-26,Daily ICU occupancy,80,Israel
2021-11-26,Daily hospital occupancy,233,Israel
2021-11-26,Weekly new ICU admissions,13.0,Israel
2021-11-26,Weekly new hospital admissions,96.0,Israel
2021-11-27,Daily ICU occupancy,79,Israel
2021-11-27,Daily hospital occupancy,233,Israel
2021-11-27,Weekly new ICU admissions,12.0,Israel
2021-11-27,Weekly new hospital admissions,103.0,Israel
2021-11-28,Daily ICU occupancy,79,Israel
2021-11-28,Daily hospital occupancy,235,Israel
2021-11-28,Weekly new ICU admissions,14.0,Israel
2021-11-28,Weekly new hospital admissions,100.0,Israel
2021-11-29,Daily ICU occupancy,78,Israel
2021-11-29,Daily hospital occupancy,236,Israel
2021-11-29,Weekly new ICU admissions,12.0,Israel
2021-11-29,Weekly new hospital admissions,96.0,Israel
2021-11-30,Daily ICU occupancy,76,Israel
2021-11-30,Daily hospital occupancy,248,Israel
2021-11-30,Weekly new ICU admissions,9.0,Israel
2021-11-30,Weekly new hospital admissions,109.0,Israel
2021-12-01,Daily ICU occupancy,73,Israel
2021-12-01,Daily hospital occupancy,237,Israel
2021-12-01,Weekly new ICU admissions,9.0,Israel
2021-12-01,Weekly new hospital admissions,104.0,Israel
2021-12-02,Daily ICU occupancy,74,Israel
2021-12-02,Daily hospital occupancy,236,Israel
2021-12-02,Weekly new ICU admissions,10.0,Israel
2021-12-02,Weekly new hospital admissions,100.0,Israel
2021-12-03,Daily ICU occupancy,74,Israel
2021-12-03,Daily hospital occupancy,236,Israel
2021-12-03,Weekly new ICU admissions,11.0,Israel
2021-12-03,Weekly new hospital admissions,106.0,Israel
2021-12-04,Daily ICU occupancy,71,Israel
2021-12-04,Daily hospital occupancy,231,Israel
2021-12-04,Weekly new ICU admissions,11.0,Israel
2021-12-04,Weekly new hospital admissions,101.0,Israel
2021-12-05,Daily ICU occupancy,72,Israel
2021-12-05,Daily hospital occupancy,243,Israel
2021-12-05,Weekly new ICU admissions,7.0,Israel
2021-12-05,Weekly new hospital admissions,105.0,Israel
2021-12-06,Daily ICU occupancy,71,Israel
2021-12-06,Daily hospital occupancy,252,Israel
2021-12-06,Weekly new ICU admissions,7.0,Israel
2021-12-06,Weekly new hospital admissions,108.0,Israel
2021-12-07,Daily ICU occupancy,67,Israel
2021-12-07,Daily hospital occupancy,253,Israel
2021-12-07,Weekly new ICU admissions,6.0,Israel
2021-12-07,Weekly new hospital admissions,103.0,Israel
2021-12-08,Daily ICU occupancy,62,Israel
2021-12-08,Daily hospital occupancy,244,Israel
2021-12-08,Weekly new ICU admissions,6.0,Israel
2021-12-08,Weekly new hospital admissions,108.0,Israel
2021-12-09,Daily ICU occupancy,61,Israel
2021-12-09,Daily hospital occupancy,246,Israel
2021-12-09,Weekly new ICU admissions,7.0,Israel
2021-12-09,Weekly new hospital admissions,113.0,Israel
2021-12-10,Daily ICU occupancy,59,Israel
2021-12-10,Daily hospital occupancy,244,Israel
2021-12-10,Weekly new ICU admissions,6.0,Israel
2021-12-10,Weekly new hospital admissions,113.0,Israel
2021-12-11,Daily ICU occupancy,56,Israel
2021-12-11,Daily hospital occupancy,254,Israel
2021-12-11,Weekly new ICU admissions,6.0,Israel
2021-12-11,Weekly new hospital admissions,124.0,Israel
2021-12-12,Daily ICU occupancy,54,Israel
2021-12-12,Daily hospital occupancy,261,Israel
2021-12-12,Weekly new ICU admissions,6.0,Israel
2021-12-12,Weekly new hospital admissions,120.0,Israel
2021-12-13,Daily ICU occupancy,56,Israel
2021-12-13,Daily hospital occupancy,252,Israel
2021-12-13,Weekly new ICU admissions,5.0,Israel
2021-12-13,Weekly new hospital admissions,117.0,Israel
2021-12-14,Daily ICU occupancy,56,Israel
2021-12-14,Daily hospital occupancy,260,Israel
2021-12-14,Weekly new ICU admissions,5.0,Israel
2021-12-14,Weekly new hospital admissions,117.0,Israel
2021-12-15,Daily ICU occupancy,54,Israel
2021-12-15,Daily hospital occupancy,258,Israel
2021-12-15,Weekly new ICU admissions,5.0,Israel
2021-12-15,Weekly new hospital admissions,116.0,Israel
2021-12-16,Daily ICU occupancy,53,Israel
2021-12-16,Daily hospital occupancy,266,Israel
2021-12-16,Weekly new ICU admissions,4.0,Israel
2021-12-16,Weekly new hospital admissions,121.0,Israel
2021-12-17,Daily ICU occupancy,52,Israel
2021-12-17,Daily hospital occupancy,270,Israel
2021-12-17,Weekly new ICU admissions,4.0,Israel
2021-12-17,Weekly new hospital admissions,124.0,Israel
2021-12-18,Daily ICU occupancy,48,Israel
2021-12-18,Daily hospital occupancy,278,Israel
2021-12-18,Weekly new ICU admissions,5.0,Israel
2021-12-18,Weekly new hospital admissions,119.0,Israel
2021-12-19,Daily ICU occupancy,48,Israel
2021-12-19,Daily hospital occupancy,289,Israel
2021-12-19,Weekly new ICU admissions,9.0,Israel
2021-12-19,Weekly new hospital admissions,124.0,Israel
2021-12-20,Daily ICU occupancy,46,Israel
2021-12-20,Daily hospital occupancy,304,Israel
2021-12-20,Weekly new ICU admissions,10.0,Israel
2021-12-20,Weekly new hospital admissions,138.0,Israel
2021-12-21,Daily ICU occupancy,42,Israel
2021-12-21,Daily hospital occupancy,300,Israel
2021-12-21,Weekly new ICU admissions,10.0,Israel
2021-12-21,Weekly new hospital admissions,132.0,Israel
2021-12-22,Daily ICU occupancy,43,Israel
2021-12-22,Daily hospital occupancy,314,Israel
2021-12-22,Weekly new ICU admissions,9.0,Israel
2021-12-22,Weekly new hospital admissions,143.0,Israel
2021-12-23,Daily ICU occupancy,46,Israel
2021-12-23,Daily hospital occupancy,340,Israel
2021-12-23,Weekly new ICU admissions,9.0,Israel
2021-12-23,Weekly new hospital admissions,158.0,Israel
2021-12-24,Daily ICU occupancy,43,Israel
2021-12-24,Daily hospital occupancy,351,Israel
2021-12-24,Weekly new ICU admissions,8.0,Israel
2021-12-24,Weekly new hospital admissions,175.0,Israel
2021-12-25,Daily ICU occupancy,42,Israel
2021-12-25,Daily hospital occupancy,357,Israel
2021-12-25,Weekly new ICU admissions,7.0,Israel
2021-12-25,Weekly new hospital admissions,178.0,Israel
2021-12-26,Daily ICU occupancy,45,Israel
2021-12-26,Daily hospital occupancy,391,Israel
2021-12-26,Weekly new ICU admissions,5.0,Israel
2021-12-26,Weekly new hospital admissions,197.0,Israel
2021-12-27,Daily ICU occupancy,43,Israel
2021-12-27,Daily hospital occupancy,417,Israel
2021-12-27,Weekly new ICU admissions,4.0,Israel
2021-12-27,Weekly new hospital admissions,222.0,Israel
2021-12-28,Daily ICU occupancy,46,Israel
2021-12-28,Daily hospital occupancy,434,Israel
2021-12-28,Weekly new ICU admissions,5.0,Israel
2021-12-28,Weekly new hospital admissions,256.0,Israel
2021-12-29,Daily ICU occupancy,43,Israel
2021-12-29,Daily hospital occupancy,461,Israel
2021-12-29,Weekly new ICU admissions,6.0,Israel
2021-12-29,Weekly new hospital admissions,283.0,Israel
2021-12-30,Daily ICU occupancy,43,Israel
2021-12-30,Daily hospital occupancy,502,Israel
2021-12-30,Weekly new ICU admissions,5.0,Israel
2021-12-30,Weekly new hospital admissions,312.0,Israel
2021-12-31,Daily ICU occupancy,42,Israel
2021-12-31,Daily hospital occupancy,542,Israel
2021-12-31,Weekly new ICU admissions,5.0,Israel
2021-12-31,Weekly new hospital admissions,335.0,Israel
2022-01-01,Daily ICU occupancy,42,Israel
2022-01-01,Daily hospital occupancy,567,Israel
2022-01-01,Weekly new ICU admissions,6.0,Israel
2022-01-01,Weekly new hospital admissions,375.0,Israel
2022-01-02,Daily ICU occupancy,43,Israel
2022-01-02,Daily hospital occupancy,633,Israel
2022-01-02,Weekly new ICU admissions,4.0,Israel
2022-01-02,Weekly new hospital admissions,420.0,Israel
2022-01-03,Daily ICU occupancy,42,Israel
2022-01-03,Daily hospital occupancy,703,Israel
2022-01-03,Weekly new ICU admissions,5.0,Israel
2022-01-03,Weekly new hospital admissions,483.0,Israel
2022-01-04,Daily ICU occupancy,46,Israel
2022-01-04,Daily hospital occupancy,793,Israel
2022-01-04,Weekly new ICU admissions,9.0,Israel
2022-01-04,Weekly new hospital admissions,571.0,Israel
2022-01-05,Daily ICU occupancy,48,Israel
2022-01-05,Daily hospital occupancy,887,Israel
2022-01-05,Weekly new ICU admissions,9.0,Israel
2022-01-05,Weekly new hospital admissions,666.0,Israel
2022-01-06,Daily ICU occupancy,50,Israel
2022-01-06,Daily hospital occupancy,959,Israel
2022-01-06,Weekly new ICU admissions,11.0,Israel
2022-01-06,Weekly new hospital admissions,752.0,Israel
2022-01-07,Daily ICU occupancy,52,Israel
2022-01-07,Daily hospital occupancy,1035,Israel
2022-01-07,Weekly new ICU admissions,17.0,Israel
2022-01-07,Weekly new hospital admissions,861.0,Israel
2022-01-08,Daily ICU occupancy,57,Israel
2022-01-08,Daily hospital occupancy,1132,Israel
2022-01-08,Weekly new ICU admissions,20.0,Israel
2022-01-08,Weekly new hospital admissions,985.0,Israel
2022-01-09,Daily ICU occupancy,61,Israel
2022-01-09,Daily hospital occupancy,1338,Israel
2022-01-09,Weekly new ICU admissions,24.0,Israel
2022-01-09,Weekly new hospital admissions,1195.0,Israel
2022-01-10,Daily ICU occupancy,69,Israel
2022-01-10,Daily hospital occupancy,1489,Israel
2022-01-10,Weekly new ICU admissions,32.0,Israel
2022-01-10,Weekly new hospital admissions,1400.0,Israel
2022-01-11,Daily ICU occupancy,74,Israel
2022-01-11,Daily hospital occupancy,1573,Israel
2022-01-11,Weekly new ICU admissions,32.0,Israel
2022-01-11,Weekly new hospital admissions,1521.0,Israel
2022-01-12,Daily ICU occupancy,78,Israel
2022-01-12,Daily hospital occupancy,1727,Israel
2022-01-12,Weekly new ICU admissions,39.0,Israel
2022-01-12,Weekly new hospital admissions,1717.0,Israel
2022-01-13,Daily ICU occupancy,81,Israel
2022-01-13,Daily hospital occupancy,1847,Israel
2022-01-13,Weekly new ICU admissions,45.0,Israel
2022-01-13,Weekly new hospital admissions,1935.0,Israel
2022-01-14,Daily ICU occupancy,95,Israel
2022-01-14,Daily hospital occupancy,1963,Israel
2022-01-14,Weekly new ICU admissions,49.0,Israel
2022-01-14,Weekly new hospital admissions,2124.0,Israel
2022-01-15,Daily ICU occupancy,109,Israel
2022-01-15,Daily hospital occupancy,2058,Israel
2022-01-15,Weekly new ICU admissions,64.0,Israel
2022-01-15,Weekly new hospital admissions,2287.0,Israel
2022-01-16,Daily ICU occupancy,114,Israel
2022-01-16,Daily hospital occupancy,2308,Israel
2022-01-16,Weekly new ICU admissions,68.0,Israel
2022-01-16,Weekly new hospital admissions,2426.0,Israel
2022-01-17,Daily ICU occupancy,118,Israel
2022-01-17,Daily hospital occupancy,2452,Israel
2022-01-17,Weekly new ICU admissions,72.0,Israel
2022-01-17,Weekly new hospital admissions,2586.0,Israel
2022-01-18,Daily ICU occupancy,146,Israel
2022-01-18,Daily hospital occupancy,2585,Israel
2022-01-18,Weekly new ICU admissions,82.0,Israel
2022-01-18,Weekly new hospital admissions,2806.0,Israel
2022-01-19,Daily ICU occupancy,143,Israel
2022-01-19,Daily hospital occupancy,2653,Israel
2022-01-19,Weekly new ICU admissions,88.0,Israel
2022-01-19,Weekly new hospital admissions,2889.0,Israel
2022-01-20,Daily ICU occupancy,161,Israel
2022-01-20,Daily hospital occupancy,2812,Israel
2022-01-20,Weekly new ICU admissions,95.0,Israel
2022-01-20,Weekly new hospital admissions,3073.0,Israel
2022-01-21,Daily ICU occupancy,180,Israel
2022-01-21,Daily hospital occupancy,2854,Israel
2022-01-21,Weekly new ICU admissions,112.0,Israel
2022-01-21,Weekly new hospital admissions,3207.0,Israel
2022-01-22,Daily ICU occupancy,202,Israel
2022-01-22,Daily hospital occupancy,2875,Israel
2022-01-22,Weekly new ICU admissions,116.0,Israel
2022-01-22,Weekly new hospital admissions,3270.0,Israel
2022-01-23,Daily ICU occupancy,211,Israel
2022-01-23,Daily hospital occupancy,3210,Israel
2022-01-23,Weekly new ICU admissions,125.0,Israel
2022-01-23,Weekly new hospital admissions,3424.0,Israel
2022-01-24,Daily ICU occupancy,221,Israel
2022-01-24,Daily hospital occupancy,3303,Israel
2022-01-24,Weekly new ICU admissions,139.0,Israel
2022-01-24,Weekly new hospital admissions,3522.0,Israel
2022-01-25,Daily ICU occupancy,236,Israel
2022-01-25,Daily hospital occupancy,3393,Israel
2022-01-25,Weekly new ICU admissions,157.0,Israel
2022-01-25,Weekly new hospital admissions,3664.0,Israel
2022-01-26,Daily ICU occupancy,243,Israel
2022-01-26,Daily hospital occupancy,3366,Israel
2022-01-26,Weekly new ICU admissions,171.0,Israel
2022-01-26,Weekly new hospital admissions,3715.0,Israel
2022-01-27,Daily ICU occupancy,276,Israel
2022-01-27,Daily hospital occupancy,3344,Israel
2022-01-27,Weekly new ICU admissions,194.0,Israel
2022-01-27,Weekly new hospital admissions,3660.0,Israel
2022-01-28,Daily ICU occupancy,281,Israel
2022-01-28,Daily hospital occupancy,3308,Israel
2022-01-28,Weekly new ICU admissions,198.0,Israel
2022-01-28,Weekly new hospital admissions,3627.0,Israel
2022-01-29,Daily ICU occupancy,294,Israel
2022-01-29,Daily hospital occupancy,3277,Israel
2022-01-29,Weekly new ICU admissions,199.0,Israel
2022-01-29,Weekly new hospital admissions,3624.0,Israel
2022-01-30,Daily ICU occupancy,322,Israel
2022-01-30,Daily hospital occupancy,3615,Israel
2022-01-30,Weekly new ICU admissions,216.0,Israel
2022-01-30,Weekly new hospital admissions,3604.0,Israel
2022-01-31,Daily ICU occupancy,318,Israel
2022-01-31,Daily hospital occupancy,3706,Israel
2022-01-31,Weekly new ICU admissions,214.0,Israel
2022-01-31,Weekly new hospital admissions,3593.0,Israel
2022-02-01,Daily ICU occupancy,339,Israel
2022-02-01,Daily hospital occupancy,3594,Israel
2022-02-01,Weekly new ICU admissions,218.0,Israel
2022-02-01,Weekly new hospital admissions,3439.0,Israel
2022-02-02,Daily ICU occupancy,345,Israel
2022-02-02,Daily hospital occupancy,3556,Israel
2022-02-02,Weekly new ICU admissions,223.0,Israel
2022-02-02,Weekly new hospital admissions,3526.0,Israel
2022-02-03,Daily ICU occupancy,344,Israel
2022-02-03,Daily hospital occupancy,3521,Israel
2022-02-03,Weekly new ICU admissions,221.0,Israel
2022-02-03,Weekly new hospital admissions,3483.0,Israel
2022-02-04,Daily ICU occupancy,349,Israel
2022-02-04,Daily hospital occupancy,3458,Israel
2022-02-04,Weekly new ICU admissions,216.0,Israel
2022-02-04,Weekly new hospital admissions,3487.0,Israel
2022-02-05,Daily ICU occupancy,358,Israel
2022-02-05,Daily hospital occupancy,3363,Israel
2022-02-05,Weekly new ICU admissions,216.0,Israel
2022-02-05,Weekly new hospital admissions,3414.0,Israel
2022-02-06,Daily ICU occupancy,361,Israel
2022-02-06,Daily hospital occupancy,3586,Israel
2022-02-06,Weekly new ICU admissions,213.0,Israel
2022-02-06,Weekly new hospital admissions,3326.0,Israel
2022-02-07,Daily ICU occupancy,368,Israel
2022-02-07,Daily hospital occupancy,3526,Israel
2022-02-07,Weekly new ICU admissions,222.0,Israel
2022-02-07,Weekly new hospital admissions,3190.0,Israel
2022-02-08,Daily ICU occupancy,348,Israel
2022-02-08,Daily hospital occupancy,3430,Israel
2022-02-08,Weekly new ICU admissions,204.0,Israel
2022-02-08,Weekly new hospital admissions,3144.0,Israel
2022-02-09,Daily ICU occupancy,325,Israel
2022-02-09,Daily hospital occupancy,3195,Israel
2022-02-09,Weekly new ICU admissions,189.0,Israel
2022-02-09,Weekly new hospital admissions,2882.0,Israel
2022-02-10,Daily ICU occupancy,325,Israel
2022-02-10,Daily hospital occupancy,3066,Israel
2022-02-10,Weekly new ICU admissions,174.0,Israel
2022-02-10,Weekly new hospital admissions,2760.0,Israel
2022-02-11,Daily ICU occupancy,316,Israel
2022-02-11,Daily hospital occupancy,2855,Israel
2022-02-11,Weekly new ICU admissions,170.0,Israel
2022-02-11,Weekly new hospital admissions,2576.0,Israel
2022-02-12,Daily ICU occupancy,305,Israel
2022-02-12,Daily hospital occupancy,2741,Israel
2022-02-12,Weekly new ICU admissions,166.0,Israel
2022-02-12,Weekly new hospital admissions,2482.0,Israel
2022-02-13,Daily ICU occupancy,322,Israel
2022-02-13,Daily hospital occupancy,2808,Israel
2022-02-13,Weekly new ICU admissions,163.0,Israel
2022-02-13,Weekly new hospital admissions,2290.0,Israel
2022-02-14,Daily ICU occupancy,334,Israel
2022-02-14,Daily hospital occupancy,2749,Israel
2022-02-14,Weekly new ICU admissions,153.0,Israel
2022-02-14,Weekly new hospital admissions,2158.0,Israel
2022-02-15,Daily ICU occupancy,324,Israel
2022-02-15,Daily hospital occupancy,2603,Israel
2022-02-15,Weekly new ICU admissions,149.0,Israel
2022-02-15,Weekly new hospital admissions,1971.0,Israel
2022-02-16,Daily ICU occupancy,309,Israel
2022-02-16,Daily hospital occupancy,2474,Israel
2022-02-16,Weekly new ICU admissions,144.0,Israel
2022-02-16,Weekly new hospital admissions,1915.0,Israel
2022-02-17,Daily ICU occupancy,298,Israel
2022-02-17,Daily hospital occupancy,2410,Israel
2022-02-17,Weekly new ICU admissions,132.0,Israel
2022-02-17,Weekly new hospital admissions,1800.0,Israel
2022-02-18,Daily ICU occupancy,289,Israel
2022-02-18,Daily hospital occupancy,2186,Israel
2022-02-18,Weekly new ICU admissions,120.0,Israel
2022-02-18,Weekly new hospital admissions,1680.0,Israel
2022-02-19,Daily ICU occupancy,307,Israel
2022-02-19,Daily hospital occupancy,2094,Israel
2022-02-19,Weekly new ICU admissions,118.0,Israel
2022-02-19,Weekly new hospital admissions,1598.0,Israel
2022-02-20,Daily ICU occupancy,309,Israel
2022-02-20,Daily hospital occupancy,2152,Israel
2022-02-20,Weekly new ICU admissions,114.0,Israel
2022-02-20,Weekly new hospital admissions,1493.0,Israel
2022-02-21,Daily ICU occupancy,292,Israel
2022-02-21,Daily hospital occupancy,2089,Israel
2022-02-21,Weekly new ICU admissions,93.0,Israel
2022-02-21,Weekly new hospital admissions,1392.0,Israel
2022-02-22,Daily ICU occupancy,288,Israel
2022-02-22,Daily hospital occupancy,1933,Israel
2022-02-22,Weekly new ICU admissions,92.0,Israel
2022-02-22,Weekly new hospital admissions,1316.0,Israel
2022-02-23,Daily ICU occupancy,269,Israel
2022-02-23,Daily hospital occupancy,1821,Israel
2022-02-23,Weekly new ICU admissions,90.0,Israel
2022-02-23,Weekly new hospital admissions,1244.0,Israel
2022-02-24,Daily ICU occupancy,270,Israel
2022-02-24,Daily hospital occupancy,1718,Israel
2022-02-24,Weekly new ICU admissions,91.0,Israel
2022-02-24,Weekly new hospital admissions,1160.0,Israel
2022-02-25,Daily ICU occupancy,264,Israel
2022-02-25,Daily hospital occupancy,1623,Israel
2022-02-25,Weekly new ICU admissions,96.0,Israel
2022-02-25,Weekly new hospital admissions,1123.0,Israel
2022-02-26,Daily ICU occupancy,256,Israel
