location,date,vaccine,total_vaccinations
South Korea,2021-05-03,Moderna,36607
South Korea,2021-05-04,Moderna,37127
South Korea,2021-05-05,Moderna,37899
South Korea,2021-05-06,Moderna,38363
South Korea,2021-05-07,Moderna,38859
South Korea,2021-05-08,Moderna,39299
South Korea,2021-05-09,Moderna,39483
South Korea,2021-05-10,Moderna,40000
South Korea,2021-05-11,Moderna,40533
South Korea,2021-05-12,Moderna,41239
South Korea,2021-05-13,Moderna,41704
South Korea,2021-05-14,Moderna,42320
South Korea,2021-05-15,Moderna,42729
South Korea,2021-05-16,Moderna,42990
South Korea,2021-05-17,Moderna,43316
South Korea,2021-05-18,Moderna,43760
South Korea,2021-05-19,Moderna,44321
South Korea,2021-05-20,Moderna,44808
South Korea,2021-05-21,Moderna,45277
South Korea,2021-05-22,Moderna,45592
South Korea,2021-05-23,Moderna,45790
South Korea,2021-05-24,Moderna,46098
South Korea,2021-05-25,Moderna,46441
South Korea,2021-05-26,Moderna,46792
South Korea,2021-05-27,Moderna,47138
South Korea,2021-05-28,Moderna,47566
South Korea,2021-05-29,Moderna,47810
South Korea,2021-05-30,Moderna,47965
South Korea,2021-05-31,Moderna,48097
South Korea,2021-06-01,Moderna,48638
South Korea,2021-06-02,Moderna,48895
South Korea,2021-06-03,Moderna,49684
South Korea,2021-06-04,Moderna,49965
South Korea,2021-06-05,Moderna,50224
South Korea,2021-06-06,Moderna,50290
South Korea,2021-06-07,Moderna,50518
South Korea,2021-06-08,Moderna,50878
South Korea,2021-06-09,Moderna,51125
South Korea,2021-06-10,Moderna,51710
South Korea,2021-06-11,Moderna,51995
South Korea,2021-06-12,Moderna,52176
South Korea,2021-06-13,Moderna,52303
South Korea,2021-06-14,Moderna,52535
South Korea,2021-06-15,Moderna,52832
South Korea,2021-06-16,Moderna,53025
South Korea,2021-06-17,Moderna,53374
South Korea,2021-06-18,Moderna,53906
South Korea,2021-06-19,Moderna,54090
South Korea,2021-06-20,Moderna,54254
South Korea,2021-06-21,Moderna,55254
South Korea,2021-06-22,Moderna,56624
South Korea,2021-06-23,Moderna,60005
South Korea,2021-06-24,Moderna,63818
South Korea,2021-06-25,Moderna,74072
South Korea,2021-06-26,Moderna,75173
South Korea,2021-06-27,Moderna,75420
South Korea,2021-06-28,Moderna,80294
South Korea,2021-06-29,Moderna,89070
South Korea,2021-06-30,Moderna,95012
South Korea,2021-07-01,Moderna,96695
South Korea,2021-07-02,Moderna,98661
South Korea,2021-07-03,Moderna,99904
South Korea,2021-07-04,Moderna,100130
South Korea,2021-07-05,Moderna,103689
South Korea,2021-07-06,Moderna,108662
South Korea,2021-07-07,Moderna,113192
South Korea,2021-07-08,Moderna,118703
South Korea,2021-07-09,Moderna,125916
South Korea,2021-07-10,Moderna,126309
South Korea,2021-07-11,Moderna,126600
South Korea,2021-07-12,Moderna,127122
South Korea,2021-07-13,Moderna,127819
South Korea,2021-07-14,Moderna,128922
South Korea,2021-07-15,Moderna,129424
South Korea,2021-07-16,Moderna,130030
South Korea,2021-07-17,Moderna,130354
South Korea,2021-07-18,Moderna,130584
South Korea,2021-07-19,Moderna,131449
South Korea,2021-07-20,Moderna,132954
South Korea,2021-07-21,Moderna,135899
South Korea,2021-07-22,Moderna,138131
South Korea,2021-07-23,Moderna,147265
South Korea,2021-07-24,Moderna,148281
South Korea,2021-07-25,Moderna,148496
South Korea,2021-07-26,Moderna,429465
South Korea,2021-07-27,Moderna,579679
South Korea,2021-07-28,Moderna,678912
South Korea,2021-07-29,Moderna,766472
South Korea,2021-07-30,Moderna,890872
South Korea,2021-07-31,Moderna,960839
South Korea,2021-08-01,Moderna,969392
South Korea,2021-08-02,Moderna,986626
South Korea,2021-08-03,Moderna,998156
South Korea,2021-08-04,Moderna,1007597
South Korea,2021-08-05,Moderna,1018121
South Korea,2021-08-06,Moderna,1033713
South Korea,2021-08-07,Moderna,1037440
South Korea,2021-08-08,Moderna,1038003
South Korea,2021-08-09,Moderna,1053393
South Korea,2021-08-10,Moderna,1063557
South Korea,2021-08-11,Moderna,1071323
South Korea,2021-08-12,Moderna,1076165
South Korea,2021-08-13,Moderna,1083753
South Korea,2021-08-14,Moderna,1087221
South Korea,2021-08-15,Moderna,1087459
South Korea,2021-08-16,Moderna,1401553
South Korea,2021-08-17,Moderna,1666628
South Korea,2021-08-18,Moderna,1841611
South Korea,2021-08-19,Moderna,2021064
South Korea,2021-08-20,Moderna,2275672
South Korea,2021-08-21,Moderna,2427215
South Korea,2021-08-22,Moderna,2440488
South Korea,2021-08-23,Moderna,2449701
South Korea,2021-08-24,Moderna,2460383
South Korea,2021-08-25,Moderna,2470551
South Korea,2021-08-26,Moderna,2480957
South Korea,2021-08-27,Moderna,2492288
South Korea,2021-08-28,Moderna,2497333
South Korea,2021-08-29,Moderna,2497613
South Korea,2021-08-30,Moderna,2516472
South Korea,2021-08-31,Moderna,2534286
South Korea,2021-09-01,Moderna,2552988
South Korea,2021-09-02,Moderna,2573311
South Korea,2021-09-03,Moderna,2602471
