location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Austria,2021-07-30,18,24,54.62,40.94,0.01
Austria,2021-07-30,25,49,61.62,51.4,0.01
Austria,2021-07-30,5,9,0.02,0.0,0.0
Austria,2021-07-30,50,59,73.55,67.35,0.01
Austria,2021-07-30,60,69,84.43,79.49,0.02
Austria,2021-07-30,70,79,82.23,78.73,0.02
Austria,2021-07-30,80,,100.06,96.06,0.02
Austria,2021-08-06,0,4,0.03,0.0,0.0
Austria,2021-08-06,10,14,12.35,6.81,0.0
Austria,2021-08-06,15,17,41.79,27.1,0.0
Austria,2021-08-06,18,24,55.75,45.23,0.01
Austria,2021-08-06,25,49,62.39,55.32,0.01
Austria,2021-08-06,5,9,0.02,0.01,0.0
Austria,2021-08-06,50,59,74.11,69.26,0.01
Austria,2021-08-06,60,69,84.88,80.94,0.02
Austria,2021-08-06,70,79,82.53,79.49,0.03
Austria,2021-08-06,80,,100.32,96.61,0.03
Austria,2021-08-13,0,4,0.03,0.0,0.0
Austria,2021-08-13,10,14,13.01,8.78,0.0
Austria,2021-08-13,15,17,43.03,32.44,0.0
Austria,2021-08-13,18,24,56.49,48.63,0.01
Austria,2021-08-13,25,49,62.92,57.79,0.01
Austria,2021-08-13,5,9,0.03,0.01,0.0
Austria,2021-08-13,50,59,74.5,70.51,0.02
Austria,2021-08-13,60,69,85.19,81.88,0.03
Austria,2021-08-13,70,79,82.74,80.09,0.04
Austria,2021-08-13,80,,100.51,97.08,0.05
Austria,2021-08-20,0,4,0.03,0.0,0.0
Austria,2021-08-20,10,14,13.85,10.33,0.0
Austria,2021-08-20,15,17,44.43,36.8,0.0
Austria,2021-08-20,18,24,57.35,52.07,0.01
Austria,2021-08-20,25,49,63.56,59.46,0.01
Austria,2021-08-20,5,9,0.03,0.01,0.0
Austria,2021-08-20,50,59,74.95,71.52,0.02
Austria,2021-08-20,60,69,85.54,82.65,0.04
Austria,2021-08-20,70,79,82.99,80.57,0.05
Austria,2021-08-20,80,,100.75,97.45,0.06
Austria,2021-08-27,0,4,0.03,0.01,0.0
Austria,2021-08-27,10,14,14.81,11.27,0.0
Austria,2021-08-27,15,17,46.03,38.89,0.0
Austria,2021-08-27,18,24,58.27,53.49,0.01
Austria,2021-08-27,25,49,64.21,60.38,0.02
Austria,2021-08-27,5,9,0.03,0.01,0.0
